date,concordance
2012,أميركية تتزوج والدها صدمت امرأة في ولاية أوهايو الأميركية حين اكشتفت أن الرجل الذي تزوجت منه هو في الواقع والدها الذي تركها حين كانت طفلة وذكرت شبكة سي بي سي الأميركية أن فاليري سبرويل عاما اكتشفت من عمها عام أن الرجل الذي تزوجت منه بيرسي سبرويل هو في الواقع والدها وكان سبرويل قد توفي عام قبل سنوات من اكتشاف الابنة حقيقة ما حصل وقد خضعت إلى فحص حمض نووي 
2012,الشقة التي انتحر منها الرجل فقامت الشرطة بعد أسباب إقدام الرجل على فعلته كما 
2012,إيطالي يهدد بالانتحار من سطح جامعة بعد فصل ابنه منها تمكنت الشرطة الإيطالية امس من إقناع مواطن إيطالي بالعدول عن فكرة انتحاره من فوق مبنى كلية الأداب بجامعة روما الأولى اعتراضا على فصل ابنه الذي كان يعمل فيها وذكرت وكالة الأنباء الإيطالية أكي أن الرجل صعد إلى سطح المبنى حاملا معه زجاجة بداخلها مادة حارقة مهددا بإلقاء نفسه من فوق المبنى بعدما فصلت عدة محاولات استطاعت الشرطة إقناع الرجل 
2012,عودة فارس الظلام يحقق مليون دولار حقق الجزء الرابع من سلسلة أفلام الحركة الشهير باتمان ذا دارك ناين رايزس او الرجل الوطواط عودة فارس الظلام عائدات بلغت مليون دولار خلال الأيام الثلاثة الأولى لعرضه من الجمعة إلى الأحد رغم حادث إطلاق النار العشوائي الذي تزامن والعرض الافتتاحي للفيلم في كولورادو الفيلم تصدر قائمة الأفلام المعروضة في أمريكا الشمالية من حيث حجم العائدات 
2012,عند النساء لكنه رجحوا ان تدخين الرجل 
2012,إنقاذ رجل علق رأسه في حاوية للقمامة في بريطانيا تدخل رجال الإطفاء لإنقاذ رجل علق رأسه في حاوية للقمامة في مدينة ابردين الاسكتلندية بحسب ما ذكرته هيئة الإذاعة البريطانية بي بي سي وقالت الهيئة الإذاعية اليوم الاثنين إنه من المرجح أن الرجل كان يفتش داخل الحاوية بحثا عن شيء مفيد حين علق رأسه بفتحتها وأضافت أن بعض الرجل وقد علق رأسه بفتحة حاوية القمامة وأفادت الهيئة الإذاعية أن الرجل لم يصب بأذى 
2012,طوله أقدام والتهامه يد الرجل في حين حول القضية إلى أن الرجل حاول إطعام التمساح 
2012,ويقول الرجل إن مخلوقات زومبي احتجزته في كهف 
2012,داخل شاحنة وقد تعقبت الشرطة الرجل بعد 
2012,إستطلاع الرجل يفضل طعام الأم على طعام الزوجة أظهرت دراسة في بريطانيا أن معظم الرجال يفضلون الطعام الذي تعده والداتهم على طعام زوجاتهم وقال معدو الإستطلاع الذي شمل ألفي رجل أن الأمهات يحضرن عادة وجبات تقليدية بيديهن ولا يعتمدن كثيرا على الأطعمة الجاهزة أو تلك التي تسخن بالمايكروييف على عكس النساء الشابات وأشاروا إلى أن الأمهات قادرات على تحضير مجموعة متنوعة من الأطباق ويحرصن على تحضير 
2012,الرجل هو في الواقع المرشح الجمهوري للرئاسة 
2012,لفحوص طبية وقال الأطباء أن على الرجل أن 
2012,إجبار سويدي على تغيير رقم لوحة سيارته أجبرت السلطات في جنوب السويد رجلا على تغيير لوحة تسجيل سيارته لأنها تحمل الرقم الذي يعتقد كثيرون أنه رقم الوحش ويرمز إلى الشيطان وذكرت صحيفة ذا لوكال السويدية اليوم الجمعة أن الرجل من منطقة فالكوبينغ جنوب البلاد يملك لوحة السيارة منذ سنوات غير أن الأسبوع الماضي قررت وكالة النقل السويدية حظر لوحة سيارته على الرغم أنها كانت أعطته الإذن بوضعها 
2012,اعتقال عريس تأخر على زفافه اعتقلت الشرطة الأميركية رجلا كان يقود بسرعة كبيرة ثم توقف أمام كنيسة بحجة أنه تأخر على زفافه وذكر موقع إن دبليو أي تايمز أن الشرطة في بلدة بورتاغ في إنديانا اعتقلت الرجل البالغ من العمر سنة الذي كان يقود بسرعة ميل في الساعة وسط الطريق وينتقل من خط على آخر قبل أن يتوقف أمام كنيسة وقال الرجل تيموثي طوميسون إنه كان يقود بسرعة لأنه تأخر على 
2012,على الرجل أن يفقد نصف وزنه قبل أن يتمكن من 
2012,أميركي يفضل السجن فضل أميركي المخاطرة بدخول السجن على أن يفترق عن معزاته التي تحظر قوانين المدينة التي يقيم فيها بجنوب كارولينا أن يقتنيها وذكرت قناة دابليو إيتش أن أس أن المسؤولين في إدارة مراقبة الحيوانات طلبوا من تشارلز فيرغسون في مدينة غرير في جنوب كارولينا أن يبعد معزاته يوغي من المدينة تحت طائلة الملاحقة القضائية غير أن الرجل قال إنه يربي المعزات منذ ولادتها وهو لا يعتزم 
2012,أسترالي ينجو من السقوط من الطابق الخامس نقل رجل أسترالي إلى المستشفى السبت بعد أن قفز من الطابق الخامس من مبنى سكني كان يحترق لكنه أثار دهشة الأطباء حيث لم يصب إلا بكسور في ضلوعه وقال توم موريسون المتحدث باسم إدارة المطافئ والإنقاذ بولاية نيو ساوث ويلز لهيئة الإذاعة الأسترالية اي بي سي لحسن حظه الكبير أنه سقط على بعض الشجيرات أسفل المبنى حيث تم العثور عليه وقد قفز الرجل من 
